Review,text_clean,text_casefoldingText,text_final_splitted,text_slangwords,text_tokenizingText,text_normalized,text_stopword,text_sentenced,text_final_stemmed,text_final_stemmed_tokenized,polarity_score,polarity
keren banget aplikasinya tapi sayangnya kalo mau latihan menulis kosakata harus pake sistem pembayaran,keren banget aplikasinya tapi sayangnya kalo mau latihan menulis kosakata harus pake sistem pembayaran,keren banget aplikasinya tapi sayangnya kalo mau latihan menulis kosakata harus pake sistem pembayaran,keren banget aplikasinya sayangnya kalo mau latihan menulis kosakata harus pake sistem pembayaran,keren banget aplikasinya sayangnya kalau mau latihan menulis kosakata harus pakai sistem pembayaran,"['keren', 'banget', 'aplikasinya', 'sayangnya', 'kalau', 'mau', 'latihan', 'menulis', 'kosakata', 'harus', 'pakai', 'sistem', 'pembayaran']","['keren', 'banget', 'aplikasinya', 'sayangnya', 'kalau', 'mau', 'latihan', 'menulis', 'kosakata', 'harus', 'pakai', 'sistem', 'pembayaran']","['keren', 'banget', 'aplikasinya', 'sayangnya', 'latihan', 'menulis', 'kosakata', 'pakai', 'sistem', 'pembayaran']",keren banget aplikasinya sayangnya latihan menulis kosakata pakai sistem pembayaran,keren banget aplikasi sayang latih tulis kosakata pakai sistem bayar,"['keren', 'banget', 'aplikasi', 'sayang', 'latih', 'tulis', 'kosakata', 'pakai', 'sistem', 'bayar']",19,positive
Setelah update banyak error pas translate pasti bahasa indonya gak keliatan kayak kepotong. udah vip pula,Setelah update banyak error pas translate pasti bahasa indonya gak keliatan kayak kepotong udah vip pula,setelah update banyak error pas translate pasti bahasa indonya gak keliatan kayak kepotong udah vip pula,setelah update banyak error pas translate pasti bahasa indonya gak keliatan kayak kepotong udah vip pula,setelah update banyak error pas translate pasti bahasa indonya tidak kelihatan kayak kepotong sudah vip pula,"['setelah', 'update', 'banyak', 'error', 'pas', 'translate', 'pasti', 'bahasa', 'indonya', 'tidak', 'kelihatan', 'kayak', 'kepotong', 'sudah', 'vip', 'pula']","['setelah', 'update', 'banyak', 'error', 'pas', 'translate', 'pasti', 'bahasa', 'indonya', 'tidak', 'kelihatan', 'kayak', 'kepotong', 'sudah', 'vip', 'pula']","['update', 'error', 'pas', 'translate', 'bahasa', 'indonya', 'kayak', 'kepotong', 'vip']",update error pas translate bahasa indonya kayak kepotong vip,update error pas translate bahasa indonya kayak potong vip,"['update', 'error', 'pas', 'translate', 'bahasa', 'indonya', 'kayak', 'potong', 'vip']",9,positive
"Aplikasi Ini Sangat Disarankan Untuk Pemula, Dengan Fitur Yang Lengkap, Dan Aplikasi Yang Nyaman Aman Digunakan",Aplikasi Ini Sangat Disarankan Untuk Pemula Dengan Fitur Yang Lengkap Dan Aplikasi Yang Nyaman Aman Digunakan,aplikasi ini sangat disarankan untuk pemula dengan fitur yang lengkap dan aplikasi yang nyaman aman digunakan,aplikasi ini sangat disarankan untuk pemula dengan fitur yang lengkap dan aplikasi yang nyaman aman digunakan,aplikasi ini sangat disarankan untuk pemula dengan fitur yang lengkap dan aplikasi yang nyaman aman digunakan,"['aplikasi', 'ini', 'sangat', 'disarankan', 'untuk', 'pemula', 'dengan', 'fitur', 'yang', 'lengkap', 'dan', 'aplikasi', 'yang', 'nyaman', 'aman', 'digunakan']","['aplikasi', 'ini', 'sangat', 'disarankan', 'untuk', 'pemula', 'dengan', 'fitur', 'yang', 'lengkap', 'dan', 'aplikasi', 'yang', 'nyaman', 'aman', 'digunakan']","['aplikasi', 'disarankan', 'pemula', 'fitur', 'lengkap', 'aplikasi', 'nyaman', 'aman']",aplikasi disarankan pemula fitur lengkap aplikasi nyaman aman,aplikasi saran mula fitur lengkap aplikasi nyaman aman,"['aplikasi', 'saran', 'mula', 'fitur', 'lengkap', 'aplikasi', 'nyaman', 'aman']",21,positive
bagus aplikasi mengajarkan kita😍 tapi mohon iklan di hapus ya mind🙏😭,bagus aplikasi mengajarkan kita tapi mohon iklan di hapus ya mind,bagus aplikasi mengajarkan kita tapi mohon iklan di hapus ya mind,bagus aplikasi mengajarkan kita mohon iklan di hapus ya mind,bagus aplikasi mengajarkan kita mohon iklan di hapus iya mind,"['bagus', 'aplikasi', 'mengajarkan', 'kita', 'mohon', 'iklan', 'di', 'hapus', 'iya', 'mind']","['bagus', 'aplikasi', 'mengajarkan', 'kita', 'mohon', 'iklan', 'di', 'hapus', 'iya', 'mind']","['bagus', 'aplikasi', 'mengajarkan', 'mohon', 'iklan', 'hapus', 'mind']",bagus aplikasi mengajarkan mohon iklan hapus mind,bagus aplikasi ajar mohon iklan hapus mind,"['bagus', 'aplikasi', 'ajar', 'mohon', 'iklan', 'hapus', 'mind']",12,positive
"sangat bagus, mudah di pakai, banyak fitur manfaat.. terimakasih mazii",sangat bagus mudah di pakai banyak fitur manfaat terimakasih mazii,sangat bagus mudah di pakai banyak fitur manfaat terimakasih mazii,sangat bagus mudah di pakai banyak fitur manfaat terimakasih mazii,sangat bagus mudah di pakai banyak fitur manfaat terimakasih mazii,"['sangat', 'bagus', 'mudah', 'di', 'pakai', 'banyak', 'fitur', 'manfaat', 'terimakasih', 'mazii']","['sangat', 'bagus', 'mudah', 'di', 'pakai', 'banyak', 'fitur', 'manfaat', 'terimakasih', 'mazii']","['bagus', 'mudah', 'pakai', 'fitur', 'manfaat', 'terimakasih', 'mazii']",bagus mudah pakai fitur manfaat terimakasih mazii,bagus mudah pakai fitur manfaat terimakasih mazi,"['bagus', 'mudah', 'pakai', 'fitur', 'manfaat', 'terimakasih', 'mazi']",15,positive
"sangat bagus, agar ditingkatkan trus fitur apk ini",sangat bagus agar ditingkatkan trus fitur apk ini,sangat bagus agar ditingkatkan trus fitur apk ini,sangat bagus agar ditingkatkan trus fitur apk ini,sangat bagus agar ditingkatkan terus fitur apk ini,"['sangat', 'bagus', 'agar', 'ditingkatkan', 'terus', 'fitur', 'apk', 'ini']","['sangat', 'bagus', 'agar', 'ditingkatkan', 'terus', 'fitur', 'apk', 'ini']","['bagus', 'ditingkatkan', 'fitur', 'apk']",bagus ditingkatkan fitur apk,bagus tingkat fitur apk,"['bagus', 'tingkat', 'fitur', 'apk']",5,positive
aplikasi yang sangat membantu untuk yang mau belajar bahasa jepang,aplikasi yang sangat membantu untuk yang mau belajar bahasa jepang,aplikasi yang sangat membantu untuk yang mau belajar bahasa jepang,aplikasi yang sangat membantu untuk yang mau belajar bahasa jepang,aplikasi yang sangat membantu untuk yang mau belajar bahasa jepang,"['aplikasi', 'yang', 'sangat', 'membantu', 'untuk', 'yang', 'mau', 'belajar', 'bahasa', 'jepang']","['aplikasi', 'yang', 'sangat', 'membantu', 'untuk', 'yang', 'mau', 'belajar', 'bahasa', 'jepang']","['aplikasi', 'membantu', 'belajar', 'bahasa', 'jepang']",aplikasi membantu belajar bahasa jepang,aplikasi bantu ajar bahasa jepang,"['aplikasi', 'bantu', 'ajar', 'bahasa', 'jepang']",15,positive
"Terimakasih sudah menciptakan aplikasi yang bermanfaat, saya sedang bljr bhs jepang , didalam aplikasi ini kita bisa mengoreksi pola kalimat yang kiranya kita udah bener ,ternyata masih ada yang salah, sehingga aplikasi ini bisa memberitahu 👍🙂",Terimakasih sudah menciptakan aplikasi yang bermanfaat saya sedang bljr bhs jepang  didalam aplikasi ini kita bisa mengoreksi pola kalimat yang kiranya kita udah bener ternyata masih ada yang salah sehingga aplikasi ini bisa memberitahu,terimakasih sudah menciptakan aplikasi yang bermanfaat saya sedang bljr bhs jepang  didalam aplikasi ini kita bisa mengoreksi pola kalimat yang kiranya kita udah bener ternyata masih ada yang salah sehingga aplikasi ini bisa memberitahu,terimakasih sudah menciptakan aplikasi yang bermanfaat saya sedang bljr bhs jepang  didalam aplikasi ini kita bisa mengoreksi pola kalimat yang kiranya kita udah bener ternyata masih ada yang salah sehingga aplikasi ini bisa memberitahu,terimakasih sudah menciptakan aplikasi yang bermanfaat saya sedang bljr bhs jepang didalam aplikasi ini kita bisa mengoreksi pola kalimat yang kiranya kita sudah benar ternyata masih ada yang salah sehingga aplikasi ini bisa memberitahu,"['terimakasih', 'sudah', 'menciptakan', 'aplikasi', 'yang', 'bermanfaat', 'saya', 'sedang', 'bljr', 'bhs', 'jepang', 'didalam', 'aplikasi', 'ini', 'kita', 'bisa', 'mengoreksi', 'pola', 'kalimat', 'yang', 'kiranya', 'kita', 'sudah', 'benar', 'ternyata', 'masih', 'ada', 'yang', 'salah', 'sehingga', 'aplikasi', 'ini', 'bisa', 'memberitahu']","['terimakasih', 'sudah', 'menciptakan', 'aplikasi', 'yang', 'bermanfaat', 'saya', 'sedang', 'bljr', 'bhs', 'jepang', 'didalam', 'aplikasi', 'ini', 'kita', 'bisa', 'mengoreksi', 'pola', 'kalimat', 'yang', 'kiranya', 'kita', 'sudah', 'benar', 'ternyata', 'masih', 'ada', 'yang', 'salah', 'sehingga', 'aplikasi', 'ini', 'bisa', 'memberitahu']","['terimakasih', 'menciptakan', 'aplikasi', 'bermanfaat', 'bljr', 'bhs', 'jepang', 'didalam', 'aplikasi', 'mengoreksi', 'pola', 'kalimat', 'salah', 'aplikasi', 'memberitahu']",terimakasih menciptakan aplikasi bermanfaat bljr bhs jepang didalam aplikasi mengoreksi pola kalimat salah aplikasi memberitahu,terimakasih cipta aplikasi manfaat bljr bhs jepang dalam aplikasi koreksi pola kalimat salah aplikasi memberitahu,"['terimakasih', 'cipta', 'aplikasi', 'manfaat', 'bljr', 'bhs', 'jepang', 'dalam', 'aplikasi', 'koreksi', 'pola', 'kalimat', 'salah', 'aplikasi', 'memberitahu']",35,positive
Sering nge bug. Tampilan daftar catatan jadi acak²an. Dan sering tidak respon aplikasinya,Sering nge bug Tampilan daftar catatan jadi acakan Dan sering tidak respon aplikasinya,sering nge bug tampilan daftar catatan jadi acakan dan sering tidak respon aplikasinya,sering nge bug tampilan daftar catatan jadi acakan dan sering tidak respon aplikasinya,sering nge bug tampilan daftar catatan jadi acakan dan sering tidak respon aplikasinya,"['sering', 'nge', 'bug', 'tampilan', 'daftar', 'catatan', 'jadi', 'acakan', 'dan', 'sering', 'tidak', 'respon', 'aplikasinya']","['sering', 'nge', 'bug', 'tampilan', 'daftar', 'catatan', 'jadi', 'acakan', 'dan', 'sering', 'tidak', 'respon', 'aplikasinya']","['nge', 'bug', 'tampilan', 'daftar', 'catatan', 'acakan', 'respon', 'aplikasinya']",nge bug tampilan daftar catatan acakan respon aplikasinya,nge bug tampil daftar catat acak respon aplikasi,"['nge', 'bug', 'tampil', 'daftar', 'catat', 'acak', 'respon', 'aplikasi']",15,positive
"Baru instal ,iseng iseng belajar bahasa jepang,soalnya dari kecil sudah suka anime ,jdi agak cenderung hafal dngan kata2 nya,cuma pengejaan nya aja kaya nya yang salah",Baru instal iseng iseng belajar bahasa jepangsoalnya dari kecil sudah suka anime jdi agak cenderung hafal dngan kata nyacuma pengejaan nya aja kaya nya yang salah,baru instal iseng iseng belajar bahasa jepangsoalnya dari kecil sudah suka anime jdi agak cenderung hafal dngan kata nyacuma pengejaan nya aja kaya nya yang salah,baru instal iseng iseng belajar bahasa jepangsoalnya dari kecil sudah suka anime jdi agak cenderung hafal dngan kata nyacuma pengejaan nya aja kaya nya yang salah,baru instal iseng iseng belajar bahasa jepangsoalnya dari kecil sudah suka anime jadi agak cenderung hafal dngan kata nyacuma pengejaan nya saja kaya nya yang salah,"['baru', 'instal', 'iseng', 'iseng', 'belajar', 'bahasa', 'jepangsoalnya', 'dari', 'kecil', 'sudah', 'suka', 'anime', 'jadi', 'agak', 'cenderung', 'hafal', 'dngan', 'kata', 'nyacuma', 'pengejaan', 'nya', 'saja', 'kaya', 'nya', 'yang', 'salah']","['baru', 'instal', 'iseng', 'iseng', 'belajar', 'bahasa', 'jepangsoalnya', 'dari', 'kecil', 'sudah', 'suka', 'anime', 'jadi', 'agak', 'cenderung', 'hafal', 'dngan', 'kata', 'nyacuma', 'pengejaan', 'nya', 'saja', 'kaya', 'nya', 'yang', 'salah']","['instal', 'iseng', 'iseng', 'belajar', 'bahasa', 'jepangsoalnya', 'suka', 'anime', 'cenderung', 'hafal', 'dngan', 'nyacuma', 'pengejaan', 'kaya', 'salah']",instal iseng iseng belajar bahasa jepangsoalnya suka anime cenderung hafal dngan nyacuma pengejaan kaya salah,instal iseng iseng ajar bahasa jepangsoalnya suka anime cenderung hafal dngan nyacuma eja kaya salah,"['instal', 'iseng', 'iseng', 'ajar', 'bahasa', 'jepangsoalnya', 'suka', 'anime', 'cenderung', 'hafal', 'dngan', 'nyacuma', 'eja', 'kaya', 'salah']",25,positive
gamenya sangat bagus untukku yang masih kecil ingin ikut sastra jeoang,gamenya sangat bagus untukku yang masih kecil ingin ikut sastra jeoang,gamenya sangat bagus untukku yang masih kecil ingin ikut sastra jeoang,gamenya sangat bagus untukku yang masih kecil ingin ikut sastra jeoang,gamenya sangat bagus untukku yang masih kecil ingin ikut sastra jeoang,"['gamenya', 'sangat', 'bagus', 'untukku', 'yang', 'masih', 'kecil', 'ingin', 'ikut', 'sastra', 'jeoang']","['gamenya', 'sangat', 'bagus', 'untukku', 'yang', 'masih', 'kecil', 'ingin', 'ikut', 'sastra', 'jeoang']","['gamenya', 'bagus', 'untukku', 'sastra', 'jeoang']",gamenya bagus untukku sastra jeoang,gamenya bagus untuk sastra jeoang,"['gamenya', 'bagus', 'untuk', 'sastra', 'jeoang']",6,positive
"sangat membantu dalam pembelajaran, pratis dan mudah digunakan",sangat membantu dalam pembelajaran pratis dan mudah digunakan,sangat membantu dalam pembelajaran pratis dan mudah digunakan,sangat membantu dalam pembelajaran pratis dan mudah digunakan,sangat membantu dalam pembelajaran pratis dan mudah digunakan,"['sangat', 'membantu', 'dalam', 'pembelajaran', 'pratis', 'dan', 'mudah', 'digunakan']","['sangat', 'membantu', 'dalam', 'pembelajaran', 'pratis', 'dan', 'mudah', 'digunakan']","['membantu', 'pembelajaran', 'pratis', 'mudah']",membantu pembelajaran pratis mudah,bantu ajar pratis mudah,"['bantu', 'ajar', 'pratis', 'mudah']",8,positive
Saya udah upgrade premium tapi kenapa masih belum kebuka fitur fitur yang harusnya terbuka saat upgrade ke premium? Malah disuruh bayar lagi saat menekan fitur fitur tersebut,Saya udah upgrade premium tapi kenapa masih belum kebuka fitur fitur yang harusnya terbuka saat upgrade ke premium Malah disuruh bayar lagi saat menekan fitur fitur tersebut,saya udah upgrade premium tapi kenapa masih belum kebuka fitur fitur yang harusnya terbuka saat upgrade ke premium malah disuruh bayar lagi saat menekan fitur fitur tersebut,saya udah upgrade premium kenapa masih belum kebuka fitur fitur yang harusnya terbuka saat upgrade ke premium malah disuruh bayar lagi saat menekan fitur fitur tersebut,saya sudah upgrade premium kenapa masih belum kebuka fitur fitur yang harusnya terbuka saat upgrade ke premium bahkan disuruh bayar lagi saat menekan fitur fitur tersebut,"['saya', 'sudah', 'upgrade', 'premium', 'kenapa', 'masih', 'belum', 'kebuka', 'fitur', 'fitur', 'yang', 'harusnya', 'terbuka', 'saat', 'upgrade', 'ke', 'premium', 'bahkan', 'disuruh', 'bayar', 'lagi', 'saat', 'menekan', 'fitur', 'fitur', 'tersebut']","['saya', 'sudah', 'upgrade', 'premium', 'kenapa', 'masih', 'belum', 'kebuka', 'fitur', 'fitur', 'yang', 'harusnya', 'terbuka', 'saat', 'upgrade', 'ke', 'premium', 'bahkan', 'disuruh', 'bayar', 'lagi', 'saat', 'menekan', 'fitur', 'fitur', 'tersebut']","['upgrade', 'premium', 'kebuka', 'fitur', 'fitur', 'terbuka', 'upgrade', 'premium', 'disuruh', 'bayar', 'menekan', 'fitur', 'fitur']",upgrade premium kebuka fitur fitur terbuka upgrade premium disuruh bayar menekan fitur fitur,upgrade premium buka fitur fitur buka upgrade premium suruh bayar tekan fitur fitur,"['upgrade', 'premium', 'buka', 'fitur', 'fitur', 'buka', 'upgrade', 'premium', 'suruh', 'bayar', 'tekan', 'fitur', 'fitur']",18,positive
saya suka belajar disini lebih mudah dimengerti 　ありがとうございます,saya suka belajar disini lebih mudah dimengerti 　,saya suka belajar disini lebih mudah dimengerti 　,saya suka belajar disini lebih mudah dimengerti,saya suka belajar disini lebih mudah dimengerti,"['saya', 'suka', 'belajar', 'disini', 'lebih', 'mudah', 'dimengerti']","['saya', 'suka', 'belajar', 'disini', 'lebih', 'mudah', 'dimengerti']","['suka', 'belajar', 'mudah', 'dimengerti']",suka belajar mudah dimengerti,suka ajar mudah erti,"['suka', 'ajar', 'mudah', 'erti']",7,positive
sangat membantu sekali untuk belajar bahasa jepang,sangat membantu sekali untuk belajar bahasa jepang,sangat membantu sekali untuk belajar bahasa jepang,sangat membantu sekali untuk belajar bahasa jepang,sangat membantu sekali untuk belajar bahasa jepang,"['sangat', 'membantu', 'sekali', 'untuk', 'belajar', 'bahasa', 'jepang']","['sangat', 'membantu', 'sekali', 'untuk', 'belajar', 'bahasa', 'jepang']","['membantu', 'belajar', 'bahasa', 'jepang']",membantu belajar bahasa jepang,bantu ajar bahasa jepang,"['bantu', 'ajar', 'bahasa', 'jepang']",11,positive
Sangat membantu untuk belajar bahasa Jepang,Sangat membantu untuk belajar bahasa Jepang,sangat membantu untuk belajar bahasa jepang,sangat membantu untuk belajar bahasa jepang,sangat membantu untuk belajar bahasa jepang,"['sangat', 'membantu', 'untuk', 'belajar', 'bahasa', 'jepang']","['sangat', 'membantu', 'untuk', 'belajar', 'bahasa', 'jepang']","['membantu', 'belajar', 'bahasa', 'jepang']",membantu belajar bahasa jepang,bantu ajar bahasa jepang,"['bantu', 'ajar', 'bahasa', 'jepang']",11,positive
"ya allah tolong kembalikan uang saya,tiba"" ketarik otomatis,di akun DANA saya senilai 87.690 selama 2 kali saya tidak menyadarinya ,itu sepertinya ga sengaja kepencet fitir langganan nya,saya mohon kembalikan uang saya,saya membutuhkannya",ya allah tolong kembalikan uang sayatiba ketarik otomatisdi akun DANA saya senilai  selama  kali saya tidak menyadarinya itu sepertinya ga sengaja kepencet fitir langganan nyasaya mohon kembalikan uang sayasaya membutuhkannya,ya allah tolong kembalikan uang sayatiba ketarik otomatisdi akun dana saya senilai  selama  kali saya tidak menyadarinya itu sepertinya ga sengaja kepencet fitir langganan nyasaya mohon kembalikan uang sayasaya membutuhkannya,ya allah tolong kembalikan uang sayatiba ketarik otomatisdi akun dana saya senilai  selama  kali saya tidak menyadarinya itu sepertinya ga sengaja kepencet fitir langganan nyasaya mohon kembalikan uang sayasaya membutuhkannya,iya allah tolong kembalikan uang sayatiba ketarik otomatisdi akun dana saya senilai selama kali saya tidak menyadarinya itu sepertinya tidak sengaja kepencet fitir langganan nyasaya mohon kembalikan uang sayasaya membutuhkannya,"['iya', 'allah', 'tolong', 'kembalikan', 'uang', 'sayatiba', 'ketarik', 'otomatisdi', 'akun', 'dana', 'saya', 'senilai', 'selama', 'kali', 'saya', 'tidak', 'menyadarinya', 'itu', 'sepertinya', 'tidak', 'sengaja', 'kepencet', 'fitir', 'langganan', 'nyasaya', 'mohon', 'kembalikan', 'uang', 'sayasaya', 'membutuhkannya']","['iya', 'allah', 'tolong', 'kembalikan', 'uang', 'sayatiba', 'ketarik', 'otomatisdi', 'akun', 'dana', 'saya', 'senilai', 'selama', 'kali', 'saya', 'tidak', 'menyadarinya', 'itu', 'sepertinya', 'tidak', 'sengaja', 'kepencet', 'fitir', 'langganan', 'nyasaya', 'mohon', 'kembalikan', 'uang', 'sayasaya', 'membutuhkannya']","['allah', 'tolong', 'kembalikan', 'uang', 'sayatiba', 'ketarik', 'otomatisdi', 'akun', 'dana', 'senilai', 'kali', 'menyadarinya', 'sengaja', 'kepencet', 'fitir', 'langganan', 'nyasaya', 'mohon', 'kembalikan', 'uang', 'sayasaya', 'membutuhkannya']",allah tolong kembalikan uang sayatiba ketarik otomatisdi akun dana senilai kali menyadarinya sengaja kepencet fitir langganan nyasaya mohon kembalikan uang sayasaya membutuhkannya,allah tolong kembali uang sayatiba tarik otomatisdi akun dana nila kali sadar sengaja pencet fitir langgan nyasaya mohon kembali uang sayasaya butuh,"['allah', 'tolong', 'kembali', 'uang', 'sayatiba', 'tarik', 'otomatisdi', 'akun', 'dana', 'nila', 'kali', 'sadar', 'sengaja', 'pencet', 'fitir', 'langgan', 'nyasaya', 'mohon', 'kembali', 'uang', 'sayasaya', 'butuh']",21,positive
"Terima kasih, aplikasi ini cocok untuk belajar bahasa jepang dengan baik serta optimal dalam hal terjemahan nya.",Terima kasih aplikasi ini cocok untuk belajar bahasa jepang dengan baik serta optimal dalam hal terjemahan nya,terima kasih aplikasi ini cocok untuk belajar bahasa jepang dengan baik serta optimal dalam hal terjemahan nya,terima kasih aplikasi ini cocok untuk belajar bahasa jepang dengan baik optimal dalam hal terjemahan nya,terima kasih aplikasi ini cocok untuk belajar bahasa jepang dengan baik optimal dalam hal terjemahan nya,"['terima', 'kasih', 'aplikasi', 'ini', 'cocok', 'untuk', 'belajar', 'bahasa', 'jepang', 'dengan', 'baik', 'optimal', 'dalam', 'hal', 'terjemahan', 'nya']","['terima', 'kasih', 'aplikasi', 'ini', 'cocok', 'untuk', 'belajar', 'bahasa', 'jepang', 'dengan', 'baik', 'optimal', 'dalam', 'hal', 'terjemahan', 'nya']","['terima', 'kasih', 'aplikasi', 'cocok', 'belajar', 'bahasa', 'jepang', 'baik', 'optimal', 'terjemahan']",terima kasih aplikasi cocok belajar bahasa jepang baik optimal terjemahan,terima kasih aplikasi cocok ajar bahasa jepang baik optimal terjemah,"['terima', 'kasih', 'aplikasi', 'cocok', 'ajar', 'bahasa', 'jepang', 'baik', 'optimal', 'terjemah']",18,positive
sangat membantu dalam belajar bahasa jepang untuk pemula seperti saya,sangat membantu dalam belajar bahasa jepang untuk pemula seperti saya,sangat membantu dalam belajar bahasa jepang untuk pemula seperti saya,sangat membantu dalam belajar bahasa jepang untuk pemula seperti saya,sangat membantu dalam belajar bahasa jepang untuk pemula seperti saya,"['sangat', 'membantu', 'dalam', 'belajar', 'bahasa', 'jepang', 'untuk', 'pemula', 'seperti', 'saya']","['sangat', 'membantu', 'dalam', 'belajar', 'bahasa', 'jepang', 'untuk', 'pemula', 'seperti', 'saya']","['membantu', 'belajar', 'bahasa', 'jepang', 'pemula']",membantu belajar bahasa jepang pemula,bantu ajar bahasa jepang mula,"['bantu', 'ajar', 'bahasa', 'jepang', 'mula']",14,positive
aplikasi ini sangat membantu saya dalam belajar bahasa jepang👍🏻👍🏻,aplikasi ini sangat membantu saya dalam belajar bahasa jepang,aplikasi ini sangat membantu saya dalam belajar bahasa jepang,aplikasi ini sangat membantu saya dalam belajar bahasa jepang,aplikasi ini sangat membantu saya dalam belajar bahasa jepang,"['aplikasi', 'ini', 'sangat', 'membantu', 'saya', 'dalam', 'belajar', 'bahasa', 'jepang']","['aplikasi', 'ini', 'sangat', 'membantu', 'saya', 'dalam', 'belajar', 'bahasa', 'jepang']","['aplikasi', 'membantu', 'belajar', 'bahasa', 'jepang']",aplikasi membantu belajar bahasa jepang,aplikasi bantu ajar bahasa jepang,"['aplikasi', 'bantu', 'ajar', 'bahasa', 'jepang']",15,positive
"Dengan belajar bahasa jepang lewat mazii jdi makin Paham, trimakasihh",Dengan belajar bahasa jepang lewat mazii jdi makin Paham trimakasihh,dengan belajar bahasa jepang lewat mazii jdi makin paham trimakasihh,dengan belajar bahasa jepang lewat mazii jdi makin paham trimakasihh,dengan belajar bahasa jepang lewat mazii jadi makin paham trimakasihh,"['dengan', 'belajar', 'bahasa', 'jepang', 'lewat', 'mazii', 'jadi', 'makin', 'paham', 'trimakasihh']","['dengan', 'belajar', 'bahasa', 'jepang', 'lewat', 'mazii', 'jadi', 'makin', 'paham', 'trimakasihh']","['belajar', 'bahasa', 'jepang', 'mazii', 'paham', 'trimakasihh']",belajar bahasa jepang mazii paham trimakasihh,ajar bahasa jepang mazi paham trimakasihh,"['ajar', 'bahasa', 'jepang', 'mazi', 'paham', 'trimakasihh']",7,positive
apk bagus sangat membantu dalam pembelajaran bahasa saya,apk bagus sangat membantu dalam pembelajaran bahasa saya,apk bagus sangat membantu dalam pembelajaran bahasa saya,apk bagus sangat membantu dalam pembelajaran bahasa saya,apk bagus sangat membantu dalam pembelajaran bahasa saya,"['apk', 'bagus', 'sangat', 'membantu', 'dalam', 'pembelajaran', 'bahasa', 'saya']","['apk', 'bagus', 'sangat', 'membantu', 'dalam', 'pembelajaran', 'bahasa', 'saya']","['apk', 'bagus', 'membantu', 'pembelajaran', 'bahasa']",apk bagus membantu pembelajaran bahasa,apk bagus bantu ajar bahasa,"['apk', 'bagus', 'bantu', 'ajar', 'bahasa']",15,positive
aplikasi banyak iklan,aplikasi banyak iklan,aplikasi banyak iklan,aplikasi banyak iklan,aplikasi banyak iklan,"['aplikasi', 'banyak', 'iklan']","['aplikasi', 'banyak', 'iklan']","['aplikasi', 'iklan']",aplikasi iklan,aplikasi iklan,"['aplikasi', 'iklan']",4,positive
membantu belajar bahasa,membantu belajar bahasa,membantu belajar bahasa,membantu belajar bahasa,membantu belajar bahasa,"['membantu', 'belajar', 'bahasa']","['membantu', 'belajar', 'bahasa']","['membantu', 'belajar', 'bahasa']",membantu belajar bahasa,bantu ajar bahasa,"['bantu', 'ajar', 'bahasa']",11,positive
Membantuuu bangett buat aku yang mau belajar bahasa jepang,Membantuuu bangett buat aku yang mau belajar bahasa jepang,membantuuu bangett buat aku yang mau belajar bahasa jepang,membantuuu bangett buat aku yang mau belajar bahasa jepang,membantuuu bangett buat aku yang mau belajar bahasa jepang,"['membantuuu', 'bangett', 'buat', 'aku', 'yang', 'mau', 'belajar', 'bahasa', 'jepang']","['membantu', 'banget', 'buat', 'aku', 'yang', 'mau', 'belajar', 'bahasa', 'jepang']","['membantu', 'banget', 'belajar', 'bahasa', 'jepang']",membantu banget belajar bahasa jepang,bantu banget ajar bahasa jepang,"['bantu', 'banget', 'ajar', 'bahasa', 'jepang']",12,positive
