Review,text_clean,text_casefoldingText,text_final_splitted,text_slangwords,text_tokenizingText,text_normalized,text_stopword,text_sentenced,text_final_stemmed
"aplikasi nya sangat membantu untuk persiapan jlpt n4 , terima kasih",aplikasi nya sangat membantu untuk persiapan jlpt n  terima kasih,aplikasi nya sangat membantu untuk persiapan jlpt n  terima kasih,aplikasi nya sangat membantu untuk persiapan jlpt n  terima kasih,aplikasi nya sangat membantu untuk persiapan jlpt dan terima kasih,"['aplikasi', 'nya', 'sangat', 'membantu', 'untuk', 'persiapan', 'jlpt', 'dan', 'terima', 'kasih']","['aplikasi', 'nya', 'sangat', 'membantu', 'untuk', 'persiapan', 'jlpt', 'dan', 'terima', 'kasih']","['aplikasi', 'membantu', 'persiapan', 'jlpt', 'terima', 'kasih']",aplikasi membantu persiapan jlpt terima kasih,aplikasi bantu siap jlpt terima kasih
sangat rekomendasi banget,sangat rekomendasi banget,sangat rekomendasi banget,sangat rekomendasi banget,sangat rekomendasi banget,"['sangat', 'rekomendasi', 'banget']","['sangat', 'rekomendasi', 'banget']","['rekomendasi', 'banget']",rekomendasi banget,rekomendasi banget
Kirim bukti pembayaran premium lewat transfer kemana ya min? Soalnya premium saya masih belum aktif. Udah kirim email tapi ngga dibales2. Padahal udah bayar mahal loh kak,Kirim bukti pembayaran premium lewat transfer kemana ya min Soalnya premium saya masih belum aktif Udah kirim email tapi ngga dibales Padahal udah bayar mahal loh kak,kirim bukti pembayaran premium lewat transfer kemana ya min soalnya premium saya masih belum aktif udah kirim email tapi ngga dibales padahal udah bayar mahal loh kak,kirim bukti pembayaran premium lewat transfer kemana ya min soalnya premium saya masih belum aktif udah kirim email ngga dibales padahal udah bayar mahal loh kak,kirim bukti pembayaran premium lewat transfer kemana iya min soalnya premium saya masih belum aktif sudah kirim email tidak dibales padahal sudah bayar mahal loh kak,"['kirim', 'bukti', 'pembayaran', 'premium', 'lewat', 'transfer', 'kemana', 'iya', 'min', 'soalnya', 'premium', 'saya', 'masih', 'belum', 'aktif', 'sudah', 'kirim', 'email', 'tidak', 'dibales', 'padahal', 'sudah', 'bayar', 'mahal', 'loh', 'kak']","['kirim', 'bukti', 'pembayaran', 'premium', 'lewat', 'transfer', 'kemana', 'iya', 'min', 'soalnya', 'premium', 'saya', 'masih', 'belum', 'aktif', 'sudah', 'kirim', 'email', 'tidak', 'dibales', 'padahal', 'sudah', 'bayar', 'mahal', 'loh', 'kak']","['kirim', 'bukti', 'pembayaran', 'premium', 'transfer', 'kemana', 'min', 'premium', 'aktif', 'kirim', 'email', 'dibales', 'bayar', 'mahal', 'kak']",kirim bukti pembayaran premium transfer kemana min premium aktif kirim email dibales bayar mahal kak,kirim bukti bayar premium transfer mana min premium aktif kirim email dibales bayar mahal kak
saikou,saikou,saikou,saikou,saikou,['saikou'],['saikou'],['saikou'],saikou,saikou
apk bagus,apk bagus,apk bagus,apk bagus,apk bagus,"['apk', 'bagus']","['apk', 'bagus']","['apk', 'bagus']",apk bagus,apk bagus
Good App,Good App,good app,good app,bagus app,"['bagus', 'app']","['bagus', 'app']","['bagus', 'app']",bagus app,bagus app
bagus bgt rekomen 👍👍👍,bagus bgt rekomen,bagus bgt rekomen,bagus bgt rekomen,bagus banget rekomen,"['bagus', 'banget', 'rekomen']","['bagus', 'banget', 'rekomen']","['bagus', 'banget', 'rekomen']",bagus banget rekomen,bagus banget rekomen
Sangat bagus untuk latihan jlpt,Sangat bagus untuk latihan jlpt,sangat bagus untuk latihan jlpt,sangat bagus untuk latihan jlpt,sangat bagus untuk latihan jlpt,"['sangat', 'bagus', 'untuk', 'latihan', 'jlpt']","['sangat', 'bagus', 'untuk', 'latihan', 'jlpt']","['bagus', 'latihan', 'jlpt']",bagus latihan jlpt,bagus latih jlpt
"oke, cmn harus bayar aja",oke cmn harus bayar aja,oke cmn harus bayar aja,oke cmn harus bayar aja,oke cmn harus bayar saja,"['oke', 'cmn', 'harus', 'bayar', 'saja']","['oke', 'cmn', 'harus', 'bayar', 'saja']","['oke', 'cmn', 'bayar']",oke cmn bayar,oke cmn bayar
Mungkin ini aplikasi lebih baik di bandingkan aplikasi ijo sebelah,Mungkin ini aplikasi lebih baik di bandingkan aplikasi ijo sebelah,mungkin ini aplikasi lebih baik di bandingkan aplikasi ijo sebelah,mungkin ini aplikasi lebih baik di bandingkan aplikasi ijo sebelah,mungkin ini aplikasi lebih baik di bandingkan aplikasi ijo sebelah,"['mungkin', 'ini', 'aplikasi', 'lebih', 'baik', 'di', 'bandingkan', 'aplikasi', 'ijo', 'sebelah']","['mungkin', 'ini', 'aplikasi', 'lebih', 'baik', 'di', 'bandingkan', 'aplikasi', 'ijo', 'sebelah']","['aplikasi', 'baik', 'bandingkan', 'aplikasi', 'ijo', 'sebelah']",aplikasi baik bandingkan aplikasi ijo sebelah,aplikasi baik banding aplikasi ijo belah
sangat bagus untuk belajar bahasa Jepang,sangat bagus untuk belajar bahasa Jepang,sangat bagus untuk belajar bahasa jepang,sangat bagus untuk belajar bahasa jepang,sangat bagus untuk belajar bahasa jepang,"['sangat', 'bagus', 'untuk', 'belajar', 'bahasa', 'jepang']","['sangat', 'bagus', 'untuk', 'belajar', 'bahasa', 'jepang']","['bagus', 'belajar', 'bahasa', 'jepang']",bagus belajar bahasa jepang,bagus ajar bahasa jepang
アペリカシ は いい です ね,,,,,[],[],[],,
"mantap, buat belajar bahasa Jepang",mantap buat belajar bahasa Jepang,mantap buat belajar bahasa jepang,mantap buat belajar bahasa jepang,mantap buat belajar bahasa jepang,"['mantap', 'buat', 'belajar', 'bahasa', 'jepang']","['mantap', 'buat', 'belajar', 'bahasa', 'jepang']","['mantap', 'belajar', 'bahasa', 'jepang']",mantap belajar bahasa jepang,mantap ajar bahasa jepang
Sangat simpel dan bisa dipahami oleh pemula,Sangat simpel dan bisa dipahami oleh pemula,sangat simpel dan bisa dipahami oleh pemula,sangat simpel dan bisa dipahami oleh pemula,sangat simpel dan bisa dipahami oleh pemula,"['sangat', 'simpel', 'dan', 'bisa', 'dipahami', 'oleh', 'pemula']","['sangat', 'simpel', 'dan', 'bisa', 'dipahami', 'oleh', 'pemula']","['simpel', 'dipahami', 'pemula']",simpel dipahami pemula,simpel paham mula
semoga banyak manfaat 🤲,semoga banyak manfaat,semoga banyak manfaat,semoga banyak manfaat,semoga banyak manfaat,"['semoga', 'banyak', 'manfaat']","['semoga', 'banyak', 'manfaat']","['semoga', 'manfaat']",semoga manfaat,moga manfaat
ok banget,ok banget,ok banget,ok banget,ok banget,"['ok', 'banget']","['ok', 'banget']","['ok', 'banget']",ok banget,ok banget
apknya membantu banget,apknya membantu banget,apknya membantu banget,apknya membantu banget,apknya membantu banget,"['apknya', 'membantu', 'banget']","['apknya', 'membantu', 'banget']","['apknya', 'membantu', 'banget']",apknya membantu banget,apknya bantu banget
Masih saya coba apakah akan ada perubahan,Masih saya coba apakah akan ada perubahan,masih saya coba apakah akan ada perubahan,masih saya coba apakah akan ada perubahan,masih saya coba apakah akan ada perubahan,"['masih', 'saya', 'coba', 'apakah', 'akan', 'ada', 'perubahan']","['masih', 'saya', 'coba', 'apakah', 'akan', 'ada', 'perubahan']","['coba', 'perubahan']",coba perubahan,coba ubah
keren tapi bayak iklan kali niat niat ngajarin tapi banyak iklan jadi kurang fokus,keren tapi bayak iklan kali niat niat ngajarin tapi banyak iklan jadi kurang fokus,keren tapi bayak iklan kali niat niat ngajarin tapi banyak iklan jadi kurang fokus,keren bayak iklan kali niat niat ngajarin banyak iklan jadi kurang fokus,keren bayak iklan kali niat niat ngajarin banyak iklan jadi kurang fokus,"['keren', 'bayak', 'iklan', 'kali', 'niat', 'niat', 'ngajarin', 'banyak', 'iklan', 'jadi', 'kurang', 'fokus']","['keren', 'bayak', 'iklan', 'kali', 'niat', 'niat', 'ngajarin', 'banyak', 'iklan', 'jadi', 'kurang', 'fokus']","['keren', 'bayak', 'iklan', 'kali', 'niat', 'niat', 'ngajarin', 'iklan', 'fokus']",keren bayak iklan kali niat niat ngajarin iklan fokus,keren bayak iklan kali niat niat ngajarin iklan fokus
このアプリは本当におすすめです,,,,,[],[],[],,
"bagus buat latihan bahasa jepang, semoga kedepannya bisa lebih banyak fitur seperti kanji mana yang mau dilatih sama bisa ada list kanjinya",bagus buat latihan bahasa jepang semoga kedepannya bisa lebih banyak fitur seperti kanji mana yang mau dilatih sama bisa ada list kanjinya,bagus buat latihan bahasa jepang semoga kedepannya bisa lebih banyak fitur seperti kanji mana yang mau dilatih sama bisa ada list kanjinya,bagus buat latihan bahasa jepang semoga kedepannya bisa lebih banyak fitur seperti kanji mana yang mau dilatih sama bisa ada list kanjinya,bagus buat latihan bahasa jepang semoga kedepannya bisa lebih banyak fitur seperti kanji mana yang mau dilatih sama bisa ada list kanjinya,"['bagus', 'buat', 'latihan', 'bahasa', 'jepang', 'semoga', 'kedepannya', 'bisa', 'lebih', 'banyak', 'fitur', 'seperti', 'kanji', 'mana', 'yang', 'mau', 'dilatih', 'sama', 'bisa', 'ada', 'list', 'kanjinya']","['bagus', 'buat', 'latihan', 'bahasa', 'jepang', 'semoga', 'kedepannya', 'bisa', 'lebih', 'banyak', 'fitur', 'seperti', 'kanji', 'mana', 'yang', 'mau', 'dilatih', 'sama', 'bisa', 'ada', 'list', 'kanjinya']","['bagus', 'latihan', 'bahasa', 'jepang', 'semoga', 'kedepannya', 'fitur', 'kanji', 'dilatih', 'list', 'kanjinya']",bagus latihan bahasa jepang semoga kedepannya fitur kanji dilatih list kanjinya,bagus latih bahasa jepang moga depan fitur kanji latih list kanji
apk yg baik sekali,apk yg baik sekali,apk yg baik sekali,apk yg baik sekali,apk yang baik sekali,"['apk', 'yang', 'baik', 'sekali']","['apk', 'yang', 'baik', 'sekali']","['apk', 'baik']",apk baik,apk baik
sangat membantu dan mudah di pahami🥰,sangat membantu dan mudah di pahami,sangat membantu dan mudah di pahami,sangat membantu dan mudah di pahami,sangat membantu dan mudah di pahami,"['sangat', 'membantu', 'dan', 'mudah', 'di', 'pahami']","['sangat', 'membantu', 'dan', 'mudah', 'di', 'pahami']","['membantu', 'mudah', 'pahami']",membantu mudah pahami,bantu mudah paham
"senang belajar bahasa ini, walaupun awalnya sulit. tetapi bisa memahami baik",senang belajar bahasa ini walaupun awalnya sulit tetapi bisa memahami baik,senang belajar bahasa ini walaupun awalnya sulit tetapi bisa memahami baik,senang belajar bahasa ini awalnya sulit bisa memahami baik,senang belajar bahasa ini awalnya sulit bisa memahami baik,"['senang', 'belajar', 'bahasa', 'ini', 'awalnya', 'sulit', 'bisa', 'memahami', 'baik']","['senang', 'belajar', 'bahasa', 'ini', 'awalnya', 'sulit', 'bisa', 'memahami', 'baik']","['senang', 'belajar', 'bahasa', 'sulit', 'memahami', 'baik']",senang belajar bahasa sulit memahami baik,senang ajar bahasa sulit paham baik
benar-benar usefull bgt app ini!!!🥹😭💙💙 Jadi mempermudah belajar bahasa Jepang Love it!!😍😍🥹✨,benarbenar usefull bgt app ini Jadi mempermudah belajar bahasa Jepang Love it,benarbenar usefull bgt app ini jadi mempermudah belajar bahasa jepang love it,benarbenar usefull bgt app ini jadi mempermudah belajar bahasa jepang love it,benarbenar usefull banget app ini jadi mempermudah belajar bahasa jepang love it,"['benarbenar', 'usefull', 'banget', 'app', 'ini', 'jadi', 'mempermudah', 'belajar', 'bahasa', 'jepang', 'love', 'it']","['benarbenar', 'usefull', 'banget', 'app', 'ini', 'jadi', 'mempermudah', 'belajar', 'bahasa', 'jepang', 'love', 'it']","['benarbenar', 'usefull', 'banget', 'app', 'mempermudah', 'belajar', 'bahasa', 'jepang', 'love']",benarbenar usefull banget app mempermudah belajar bahasa jepang love,benarbenar usefull banget app mudah ajar bahasa jepang love
Aplk sering ngleg sama bnyak iklan nya,Aplk sering ngleg sama bnyak iklan nya,aplk sering ngleg sama bnyak iklan nya,aplk sering ngleg sama bnyak iklan nya,aplk sering ngleg sama bnyak iklan nya,"['aplk', 'sering', 'ngleg', 'sama', 'bnyak', 'iklan', 'nya']","['aplk', 'sering', 'ngleg', 'sama', 'bnyak', 'iklan', 'nya']","['aplk', 'ngleg', 'bnyak', 'iklan']",aplk ngleg bnyak iklan,aplk ngleg bnyak iklan
sangat membantu untuk pelatihan ke jlpt,sangat membantu untuk pelatihan ke jlpt,sangat membantu untuk pelatihan ke jlpt,sangat membantu untuk pelatihan ke jlpt,sangat membantu untuk pelatihan ke jlpt,"['sangat', 'membantu', 'untuk', 'pelatihan', 'ke', 'jlpt']","['sangat', 'membantu', 'untuk', 'pelatihan', 'ke', 'jlpt']","['membantu', 'pelatihan', 'jlpt']",membantu pelatihan jlpt,bantu latih jlpt
bagussss,bagussss,bagussss,bagussss,bagussss,['bagussss'],['bagus'],['bagus'],bagus,bagus
bagus bangeeett buat ikutan jlpt,bagus bangeeett buat ikutan jlpt,bagus bangeeett buat ikutan jlpt,bagus bangeeett buat ikutan jlpt,bagus bangeeett buat ikutan jlpt,"['bagus', 'bangeeett', 'buat', 'ikutan', 'jlpt']","['bagus', 'bangeeett', 'buat', 'ikutan', 'jlpt']","['bagus', 'bangeeett', 'ikutan', 'jlpt']",bagus bangeeett ikutan jlpt,bagus bangeeett ikut jlpt
Alhamdulillah,Alhamdulillah,alhamdulillah,alhamdulillah,alhamdulillah,['alhamdulillah'],['alhamdulillah'],['alhamdulillah'],alhamdulillah,alhamdulillah
どもありがとう,,,,,[],[],[],,
bgus,bgus,bgus,bgus,bgus,['bgus'],['bgus'],['bgus'],bgus,bgus
mayan,mayan,mayan,mayan,mayan,['mayan'],['mayan'],['mayan'],mayan,mayan
Aplikasi kacau! masa mau test JLPT ga bisa.. not responding terus.. tolong lah.. premium nih 🥲,Aplikasi kacau masa mau test JLPT ga bisa not responding terus tolong lah premium nih,aplikasi kacau masa mau test jlpt ga bisa not responding terus tolong lah premium nih,aplikasi kacau masa mau test jlpt ga bisa not responding terus tolong lah premium nih,aplikasi kacau masa mau test jlpt tidak bisa not responding terus tolong lah premium ini,"['aplikasi', 'kacau', 'masa', 'mau', 'test', 'jlpt', 'tidak', 'bisa', 'not', 'responding', 'terus', 'tolong', 'lah', 'premium', 'ini']","['aplikasi', 'kacau', 'masa', 'mau', 'test', 'jlpt', 'tidak', 'bisa', 'not', 'responding', 'terus', 'tolong', 'lah', 'premium', 'ini']","['aplikasi', 'kacau', 'test', 'jlpt', 'responding', 'tolong', 'premium']",aplikasi kacau test jlpt responding tolong premium,aplikasi kacau test jlpt responding tolong premium
cara mengartikan pake bahsa indonesia bagai mana ko pake bahasa inggris artinya,cara mengartikan pake bahsa indonesia bagai mana ko pake bahasa inggris artinya,cara mengartikan pake bahsa indonesia bagai mana ko pake bahasa inggris artinya,cara mengartikan pake bahsa indonesia bagai mana ko pake bahasa inggris artinya,cara mengartikan pakai bahsa indonesia bagai mana ko pakai bahasa inggris artinya,"['cara', 'mengartikan', 'pakai', 'bahsa', 'indonesia', 'bagai', 'mana', 'ko', 'pakai', 'bahasa', 'inggris', 'artinya']","['cara', 'mengartikan', 'pakai', 'bahsa', 'indonesia', 'bagai', 'mana', 'ko', 'pakai', 'bahasa', 'inggris', 'artinya']","['mengartikan', 'pakai', 'bahsa', 'indonesia', 'ko', 'pakai', 'bahasa', 'inggris']",mengartikan pakai bahsa indonesia ko pakai bahasa inggris,arti pakai bahsa indonesia ko pakai bahasa inggris
Ini kenapa setiap buka ujian percobaan selalu eror sekarang?!! Bayar mahal2 aplikasi eror mulu udah seharian tolong perbaiki,Ini kenapa setiap buka ujian percobaan selalu eror sekarang Bayar mahal aplikasi eror mulu udah seharian tolong perbaiki,ini kenapa setiap buka ujian percobaan selalu eror sekarang bayar mahal aplikasi eror mulu udah seharian tolong perbaiki,ini kenapa setiap buka ujian percobaan selalu eror sekarang bayar mahal aplikasi eror mulu udah seharian tolong perbaiki,ini kenapa setiap buka ujian percobaan selalu eror sekarang bayar mahal aplikasi eror melulu sudah seharian tolong perbaiki,"['ini', 'kenapa', 'setiap', 'buka', 'ujian', 'percobaan', 'selalu', 'eror', 'sekarang', 'bayar', 'mahal', 'aplikasi', 'eror', 'melulu', 'sudah', 'seharian', 'tolong', 'perbaiki']","['ini', 'kenapa', 'setiap', 'buka', 'ujian', 'percobaan', 'selalu', 'eror', 'sekarang', 'bayar', 'mahal', 'aplikasi', 'eror', 'melulu', 'sudah', 'seharian', 'tolong', 'perbaiki']","['buka', 'ujian', 'percobaan', 'eror', 'bayar', 'mahal', 'aplikasi', 'eror', 'melulu', 'seharian', 'tolong', 'perbaiki']",buka ujian percobaan eror bayar mahal aplikasi eror melulu seharian tolong perbaiki,buka uji coba eror bayar mahal aplikasi eror melulu hari tolong baik
cocok untuk meteview,cocok untuk meteview,cocok untuk meteview,cocok untuk meteview,cocok untuk meteview,"['cocok', 'untuk', 'meteview']","['cocok', 'untuk', 'meteview']","['cocok', 'meteview']",cocok meteview,cocok meteview
semoga lulus N3,semoga lulus N,semoga lulus n,semoga lulus n,semoga lulus dan,"['semoga', 'lulus', 'dan']","['semoga', 'lulus', 'dan']","['semoga', 'lulus']",semoga lulus,moga lulus
migii top,migii top,migii top,migii top,migii top,"['migii', 'top']","['migii', 'top']","['migii', 'top']",migii top,migii top
good for jepanese learners,good for jepanese learners,good for jepanese learners,good for jepanese learners,bagus for jepanese learners,"['bagus', 'for', 'jepanese', 'learners']","['bagus', 'for', 'jepanese', 'learners']","['bagus', 'jepanese', 'learners']",bagus jepanese learners,bagus jepanese learners
Nice,Nice,nice,nice,bagus,['bagus'],['bagus'],['bagus'],bagus,bagus
sangat membantu untuk belajar ujian jlpt,sangat membantu untuk belajar ujian jlpt,sangat membantu untuk belajar ujian jlpt,sangat membantu untuk belajar ujian jlpt,sangat membantu untuk belajar ujian jlpt,"['sangat', 'membantu', 'untuk', 'belajar', 'ujian', 'jlpt']","['sangat', 'membantu', 'untuk', 'belajar', 'ujian', 'jlpt']","['membantu', 'belajar', 'ujian', 'jlpt']",membantu belajar ujian jlpt,bantu ajar uji jlpt
Aplikasi terbaik pokoknya,Aplikasi terbaik pokoknya,aplikasi terbaik pokoknya,aplikasi terbaik pokoknya,aplikasi terbaik pokoknya,"['aplikasi', 'terbaik', 'pokoknya']","['aplikasi', 'terbaik', 'pokoknya']","['aplikasi', 'terbaik', 'pokoknya']",aplikasi terbaik pokoknya,aplikasi baik pokok
おもしろい,,,,,[],[],[],,
apk mantap,apk mantap,apk mantap,apk mantap,apk mantap,"['apk', 'mantap']","['apk', 'mantap']","['apk', 'mantap']",apk mantap,apk mantap
sangat puas recomedend banget,sangat puas recomedend banget,sangat puas recomedend banget,sangat puas recomedend banget,sangat puas recomedend banget,"['sangat', 'puas', 'recomedend', 'banget']","['sangat', 'puas', 'recomedend', 'banget']","['puas', 'recomedend', 'banget']",puas recomedend banget,puas recomedend banget
"Untuk appk nya sudah cukup bagus, hanya saja ketika sy coba untuk menggunakan setingan bahasa Indonesia, tidak berpengaruh. Tetap dengan bahasa Inggris appknya. Untuk develop tlg bantuanya. Untuk saat ini sy kasih bintang 3 dulu ya 🙏",Untuk appk nya sudah cukup bagus hanya saja ketika sy coba untuk menggunakan setingan bahasa Indonesia tidak berpengaruh Tetap dengan bahasa Inggris appknya Untuk develop tlg bantuanya Untuk saat ini sy kasih bintang  dulu ya,untuk appk nya sudah cukup bagus hanya saja ketika sy coba untuk menggunakan setingan bahasa indonesia tidak berpengaruh tetap dengan bahasa inggris appknya untuk develop tlg bantuanya untuk saat ini sy kasih bintang  dulu ya,untuk appk nya sudah cukup bagus hanya saja ketika sy coba untuk menggunakan setingan bahasa indonesia tidak berpengaruh tetap dengan bahasa inggris appknya untuk develop tlg bantuanya untuk saat ini sy kasih bintang  dulu ya,untuk appk nya sudah cukup bagus hanya saja ketika saya coba untuk menggunakan setingan bahasa indonesia tidak berpengaruh tetap dengan bahasa inggris appknya untuk develop tlg bantuanya untuk saat ini saya kasih bintang dulu iya,"['untuk', 'appk', 'nya', 'sudah', 'cukup', 'bagus', 'hanya', 'saja', 'ketika', 'saya', 'coba', 'untuk', 'menggunakan', 'setingan', 'bahasa', 'indonesia', 'tidak', 'berpengaruh', 'tetap', 'dengan', 'bahasa', 'inggris', 'appknya', 'untuk', 'develop', 'tlg', 'bantuanya', 'untuk', 'saat', 'ini', 'saya', 'kasih', 'bintang', 'dulu', 'iya']","['untuk', 'appk', 'nya', 'sudah', 'cukup', 'bagus', 'hanya', 'saja', 'ketika', 'saya', 'coba', 'untuk', 'menggunakan', 'setingan', 'bahasa', 'indonesia', 'tidak', 'berpengaruh', 'tetap', 'dengan', 'bahasa', 'inggris', 'appknya', 'untuk', 'develop', 'tlg', 'bantuanya', 'untuk', 'saat', 'ini', 'saya', 'kasih', 'bintang', 'dulu', 'iya']","['appk', 'bagus', 'coba', 'setingan', 'bahasa', 'indonesia', 'berpengaruh', 'bahasa', 'inggris', 'appknya', 'develop', 'tlg', 'bantuanya', 'kasih', 'bintang']",appk bagus coba setingan bahasa indonesia berpengaruh bahasa inggris appknya develop tlg bantuanya kasih bintang,appk bagus coba ting bahasa indonesia pengaruh bahasa inggris appknya develop tlg bantuanya kasih bintang
lumayan bagus utk latihan ujian nanti,lumayan bagus utk latihan ujian nanti,lumayan bagus utk latihan ujian nanti,lumayan bagus utk latihan ujian nanti,lumayan bagus untuk latihan ujian nanti,"['lumayan', 'bagus', 'untuk', 'latihan', 'ujian', 'nanti']","['lumayan', 'bagus', 'untuk', 'latihan', 'ujian', 'nanti']","['lumayan', 'bagus', 'latihan', 'ujian']",lumayan bagus latihan ujian,lumayan bagus latih uji
semoga mbantu,semoga mbantu,semoga mbantu,semoga mbantu,semoga mbantu,"['semoga', 'mbantu']","['semoga', 'mbantu']","['semoga', 'mbantu']",semoga mbantu,moga mbantu
Nice apps,Nice apps,nice apps,nice apps,bagus apps,"['bagus', 'apps']","['bagus', 'apps']","['bagus', 'apps']",bagus apps,bagus apps
"How come with the 50%, 70% and 90% discount the apps price still the same? This is nonsense.",How come with the   and  discount the apps price still the same This is nonsense,how come with the   and  discount the apps price still the same this is nonsense,how come with the   and  discount the apps price still the same this is nonsense,how come with the and discount the apps price masih the same this is nonsense,"['how', 'come', 'with', 'the', 'and', 'discount', 'the', 'apps', 'price', 'masih', 'the', 'same', 'this', 'is', 'nonsense']","['how', 'come', 'with', 'the', 'and', 'discount', 'the', 'apps', 'price', 'masih', 'the', 'same', 'this', 'is', 'nonsense']","['come', 'discount', 'apps', 'price', 'nonsense']",come discount apps price nonsense,come discount apps price nonsense
ngerasa cocok aja pake ini selama gak ada gangguan sih hihihi,ngerasa cocok aja pake ini selama gak ada gangguan sih hihihi,ngerasa cocok aja pake ini selama gak ada gangguan sih hihihi,ngerasa cocok aja pake ini selama gak ada gangguan sih hihihi,ngerasa cocok saja pakai ini selama tidak ada gangguan sih hihihi,"['ngerasa', 'cocok', 'saja', 'pakai', 'ini', 'selama', 'tidak', 'ada', 'gangguan', 'sih', 'hihihi']","['ngerasa', 'cocok', 'saja', 'pakai', 'ini', 'selama', 'tidak', 'ada', 'gangguan', 'sih', 'hihihi']","['ngerasa', 'cocok', 'pakai', 'gangguan', 'hihihi']",ngerasa cocok pakai gangguan hihihi,ngerasa cocok pakai ganggu hihihi
ありがとう,,,,,[],[],[],,
"Aplikasi yg gw cari² nih, ada penjelasan di setiap vocab nya.. bismillah Desember bisa lulus N3 🔥",Aplikasi yg gw cari nih ada penjelasan di setiap vocab nya bismillah Desember bisa lulus N,aplikasi yg gw cari nih ada penjelasan di setiap vocab nya bismillah desember bisa lulus n,aplikasi yg gw cari nih ada penjelasan di setiap vocab nya bismillah desember bisa lulus n,aplikasi yang saya cari ini ada penjelasan di setiap vocab nya bismillah desember bisa lulus dan,"['aplikasi', 'yang', 'saya', 'cari', 'ini', 'ada', 'penjelasan', 'di', 'setiap', 'vocab', 'nya', 'bismillah', 'desember', 'bisa', 'lulus', 'dan']","['aplikasi', 'yang', 'saya', 'cari', 'ini', 'ada', 'penjelasan', 'di', 'setiap', 'vocab', 'nya', 'bismillah', 'desember', 'bisa', 'lulus', 'dan']","['aplikasi', 'cari', 'penjelasan', 'vocab', 'bismillah', 'desember', 'lulus']",aplikasi cari penjelasan vocab bismillah desember lulus,aplikasi cari jelas vocab bismillah desember lulus
mantaps,mantaps,mantaps,mantaps,mantaps,['mantaps'],['mantaps'],['mantaps'],mantaps,mantaps
このアプリはとても楽しいです,,,,,[],[],[],,
sugoi,sugoi,sugoi,sugoi,sugoi,['sugoi'],['sugoi'],['sugoi'],sugoi,sugoi
sngat membantu,sngat membantu,sngat membantu,sngat membantu,sngat membantu,"['sngat', 'membantu']","['sngat', 'membantu']","['sngat', 'membantu']",sngat membantu,sngat bantu
"Awesome, it's taking a while to upgrade but it's working now! Thanks!",Awesome its taking a while to upgrade but its working now Thanks,awesome its taking a while to upgrade but its working now thanks,awesome its taking a while to upgrade but its working now thanks,awesome its taking a while to upgrade but its working now terima kasih,"['awesome', 'its', 'taking', 'a', 'while', 'to', 'upgrade', 'but', 'its', 'working', 'now', 'terima', 'kasih']","['awesome', 'its', 'taking', 'a', 'while', 'to', 'upgrade', 'but', 'its', 'working', 'now', 'terima', 'kasih']","['awesome', 'taking', 'upgrade', 'working', 'terima', 'kasih']",awesome taking upgrade working terima kasih,awesome taking upgrade working terima kasih
👍,,,,,[],[],[],,
i need indonesia language,i need indonesia language,i need indonesia language,i need indonesia language,i need indonesia language,"['i', 'need', 'indonesia', 'language']","['i', 'need', 'indonesia', 'language']","['need', 'indonesia', 'language']",need indonesia language,need indonesia language
goood,goood,goood,goood,goood,['goood'],['goood'],['goood'],goood,goood
Great app for studying Japanese,Great app for studying Japanese,great app for studying japanese,great app for studying japanese,great app for studying japanese,"['great', 'app', 'for', 'studying', 'japanese']","['great', 'app', 'for', 'studying', 'japanese']","['great', 'app', 'studying', 'japanese']",great app studying japanese,great app studying japanese
"What application? Its really not help, everything must pay! Huh!",What application Its really not help everything must pay Huh,what application its really not help everything must pay huh,what application its really not help everything must pay huh,what application its really not help everything must pay huh,"['what', 'application', 'its', 'really', 'not', 'help', 'everything', 'must', 'pay', 'huh']","['what', 'application', 'its', 'really', 'not', 'help', 'everything', 'must', 'pay', 'huh']","['application', 'really', 'help', 'everything', 'must', 'pay', 'huh']",application really help everything must pay huh,application really help everything must pay huh
Mewm,Mewm,mewm,mewm,mewm,['mewm'],['mewm'],['mewm'],mewm,mewm
guud,guud,guud,guud,guud,['guud'],['guud'],['guud'],guud,guud
perluas fitur buat player gratisan min,perluas fitur buat player gratisan min,perluas fitur buat player gratisan min,perluas fitur buat player gratisan min,perluas fitur buat player gratisan min,"['perluas', 'fitur', 'buat', 'player', 'gratisan', 'min']","['perluas', 'fitur', 'buat', 'player', 'gratisan', 'min']","['perluas', 'fitur', 'player', 'gratisan', 'min']",perluas fitur player gratisan min,luas fitur player gratis min
waw pembeljaranya menarik,waw pembeljaranya menarik,waw pembeljaranya menarik,waw pembeljaranya menarik,waw pembeljaranya menarik,"['waw', 'pembeljaranya', 'menarik']","['waw', 'pembeljaranya', 'menarik']","['waw', 'pembeljaranya', 'menarik']",waw pembeljaranya menarik,waw pembeljaranya tarik
Benri desu,Benri desu,benri desu,benri desu,benri desu,"['benri', 'desu']","['benri', 'desu']","['benri', 'desu']",benri desu,benri desu
